5973,6,Academy of Management Learning {\&} Education,Developing Efficacy Beliefs for Ethics and Diversity Management.,2012,11,1,49--68,49,68,10.5465/amle.2009.00115 http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=73502478{\&}site=ehost-live{\&}scope=site,businessschool student ethics diversity organizational life student requisite skills belief manage ethics diversity accordingly student ethics diversity beliefs introductory organizational behaviour course required writing assignment beliefs chosen topic diversity ethics management accounted course content businesseducation,"Nelson, Johnathan K; Poms, Laura Wheeler; Wolf, Paige P","Nelson, Johnathan K","Poms, Laura Wheeler","Wolf, Paige P",,,,,,,,,,,,,,
5980,6,Academy of Management Learning {\&} Education,Business Ethics as a Required Course: Investigating the Factors Impacting the Decision to Require Ethics in the Undergraduate Business Core Curriculum.,2012,11,2,174--186,174,186,http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=77351369{\&}site=ehost-live{\&}scope=site,literature role business ethics course businessschool curricula assess internal external factors influence aacsb accredited businessschool business ethics course undergraduate core curricula data universities evidence relationship characteristics businessschool leadership college decision ethics course colleges business whose deans female management undergraduates business ethics course school affiliation influence decision private school universities religious affiliations business ethics course interest relationship resources school possess presence required ethics course values school leadership factors influencing role business ethics school curriculum,"Rutherford, Matthew A; Parks, Laura; Cavazos, David E; White, Charles D","Rutherford, Matthew A","Parks, Laura","Cavazos, David E","White, Charles D",,,,,,,,,,,,,
6003,6,Academy of Management Learning {\&} Education,Introduction: Challenging Times for Business Ethics Education.,2013,12,1,70,70,-x-,10.5465/amle.2013.0041 http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=86921841{\&}site=ehost-live{\&}scope=site,introduction issue academy management learning education periodical articles business ethics education,"Egri, Carolyn P","Egri, Carolyn P",,,,,,,,,,,,,,,,
6007,6,Academy of Management Learning {\&} Education,Broken When Entering: The Stigmatization of Goodness and Business Ethics Education.,2013,12,1,86--101,86,101,10.5485/amle.2011.0005 http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=86921843{\&}site=ehost-live{\&}scope=site,student socialized destructive thinking ethics virtue distorts mind enter classrooms student exposed plethora thinking espouses materialistic values emphasizes power winning cost delineate baggage student carry classrooms disparaging virtue vilifying ultimately socialization leaves student morally broken suspicious living ethics lives label phenomenon stigmatization goodness process moral condemned threats organization bottom close confront problem classrooms teach student ethics care emphasizes benefits interconnection caring interests,"GIACALONE, ROBERT A; PROMISLO, MARK D","GIACALONE, ROBERT A","PROMISLO, MARK D",,,,,,,,,,,,,,,
6021,6,Academy of Management Learning {\&} Education,Cross-Disciplinary Ethics Education in MBA Programs: Rhetoric or Reality?,2013,12,1,71--85,71,85,10.5485/amle.2011.0016A http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=86921842{\&}site=ehost-live{\&}scope=site,essay disciplinary examination ethics education mba program data grey pinstripes survey businessschool doubled ethics course disciplines course electives integration ethics varies considerably disciplines management course exposing student ethics questions hardly change time problem businessschool risk upbeat rhetoric ethics education mba curriculum decoupling emerge school face tension institutional pressures legitimize mba program internal impediments ethics curriculum ethics education structural changes curriculum mandatory ethics course stronger integration ethics debates disciplines financial accounting,"RASCHE, ANDREAS; GILBERT, DIRK ULRICH; SCHEDEL, INGO","RASCHE, ANDREAS","GILBERT, DIRK ULRICH","SCHEDEL, INGO",,,,,,,,,,,,,,
6031,6,Academy of Management Learning {\&} Education,Look on the Bright Side: A Comparison of Positive and Negative Role Models in Business Ethics Education.,2014,13,2,154--170,154,170,10.5465/amle.2012.0251 http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=96695850{\&}site=ehost-live{\&}scope=site,role modeling prms nrms business student attitudes behavioral intentions future business behaviour thematic student reflections experience material business ethics corporatesocialresponsibility modules interpreted framework ajzen theory planned behaviour role modeling intentions avoid unethical behaviour ethics practices ethics purchasing cynicism undermined student self ethics business domain exposure role modeling offset consequences arising role modeling protecting reduced selfefficacy showing unethical behaviour neither inevitable business undermining justification unethical behaviour everybody prms business ethics profitable inspirational role modeling intentions ethics business practices reference social psychological literature role modeling counter impression role modeling ethics business unachievable unlikely beliefs self fulfilling,"BADEN, DENISE","BADEN, DENISE",,,,,,,,,,,,,,,,
6055,6,Academy of Management Learning {\&} Education,Epistemological Beliefs and Cultural Diversity Matters in Management Education and Learning: A Critical Review and Future Directions.,2014,13,2,265--289,265,289,10.5465/amle.2012.0063 http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=96695858{\&}site=ehost-live{\&}scope=site,globalbusiness environments internationalization education positioned management education global phenomenon cultural mixing globalization mobility academics student education program countries virtual environments global organizational challenges program pedagogic learning environments responsive cultures imbued western anglo american values tied businessschool matters bring impact culture individual beliefs knowledge learning behaviour contention distilled wellestablished field culture epistemological beliefs synthesize extant synthesis scholarly work augment culture management learning education development mled promising future,"HARDY, CATHERINE; TOLHURST, DENISE","HARDY, CATHERINE","TOLHURST, DENISE",,,,,,,,,,,,,,,
6089,14,Business Communication Quarterly ,Ethical Preferences among Business Leaders: Implications for Business Schools,2000,63,1,23--31,23,31,http://bcq.sagepub.com/cgi/content/abstract/63/1/23,american assembly collegiate school business aacsb encouraged businessschool ethics curricula lan guage conveying values ethics values business com munication faculty role deciding researchers failed look practices perceptions workplace survey business leadership ethics preferences earlier business faculty student survey adapted arthur andersen business ethics program consists narratives respondents judge impor tance approval disapproval action decision items ethics health environmental risks credit credit disability deceiving cus tomers products services insider information personal advantage narratives ignoring wrongdoing workplace favors personal advantage covering flaws merchandise operations survey instrument tool business com munication class,"Conaway, Roger N; Fernandez, Thomas L","Conaway, Roger N","Fernandez, Thomas L",,,,,,,,,,,,,,,
6107,14,Business Communication Quarterly ,"Toward a New Cartography of Intercultural communication: Mapping Bias, Business, and Diversity",2001,64,3,9--22,9,22,http://bcq.sagepub.com/cgi/content/abstract/64/3/9,course intercultural communication put nonwestern student dis advantage course nonwestern participants school waikato adapted critical pedagogy western biases texts intercultural communication mainstream readings allowed student connect field neo colonial business colonialist question ethics skewed territorialisation knowledge redress tra ditional distortions critical colonial theorists readings reinforced student presentations experiences crossing cultural borders experiences class didn rely simulated experiences recorded conven tional texts,"Munshi, Debashish; McKie, David","Munshi, Debashish","McKie, David",,,,,,,,,,,,,,,
6169,14,Business Communication Quarterly ,Ethics in Conflict: Making the Case for a Critical Pedagogy ,2006,69,2,144--157,144,157,http://bcq.sagepub.com/cgi/content/abstract/69/2/144,decades placed relationship communication ethics subject philosophers debated centuries textbooks disciplinary artifacts student enrolled communication course school conflicting contradictory ethics instruction business technical communication textbooks advocate foundational subject whereas interpersonal communication textbooks liberal arts nonfoundational bolstering student understanding ethics communication contradictions ambivalence subject critical pedagogy acknowledges tacit disciplinary debate ethics student philosophical historical ethics communication,"Barnes, Michael C; Keleher, Michael","Barnes, Michael C","Keleher, Michael",,,,,,,,,,,,,,,
