Disc,journal,title,year,vol,num,pages,PageFrom,PageTp,url,abstract,Author,A1Delim,A2Delim,A3Delim,A4Delim,A5Delim,A6Delim,A7Delim,A8Delim,A9Delim,Auth1,Auth2,Auth3,Auth4,Auth5,Auth6,Auth7,Auth8,Auth9,PgDelim,PgFrom,PgTo,
4,Journal of Economics and Finance Education,Characterizing Student Finance Organizations-A Survey of FMA Chapters,2009,8,2,11--19,,,,"This manuscript presents the results of a survey of faculty advisors of student chapters of the Financial Management Association International (FMA). The institutions, advisors, and chapters are characterized in an effort to better understand how institutions serve their students‰ÛÓthrough the management of chapters and also how institutions provide that service through assignment of faculty advisors. The evidence indicates that chapters provide a wide-range of services and opportunities to students through the chapters, yet there appears to be differing perspectives as to the role, nature, and assignment, of chapter advisors.","Fraser, Steve P; Jones, Travis L; Weeks, H Shelton",16,33,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Fraser, Steve P","Jones, Travis L","Weeks, H Shelton",-x-,-x-,-x-,-x-,-x-,-x-,3,11,19,
4,Journal of Economics and Finance Education,Improving student performance in business statistics courses with online assessments,2009,8,1,39--49,,,,"We study the impact of online assessments on student performance in business statistics courses. We quantify the degree to which students take advantage of various online opportunities to improve their quiz grades and estimate its effect on in-class exam scores. We also study the perceptions of students regarding online assessments using anonymous surveys. We find that students believe that multiple attempts at online quizzes help them learn the material, and for the most part take advantage of these opportunities to improve their quiz grades. Furthermore, the effect on exam performance is positive and significant.","Patron, Hilde; Smith, William J",14,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Patron, Hilde","Smith, William J",-x-,-x-,-x-,-x-,-x-,-x-,-x-,3,39,49,
4,Journal of Economics and Finance Education,Recent Trends and New Evidence in Economics and Finance Education,2009,8,2,1--10,,,,"The teaching of pre-college economics has been widely researched for over 45 years with studies focused upon teacher training and improving students' understanding. This paper reviews that research base, and reports the results of a new national survey, as well as a summary of several recent developments in the field of economic education. Young people can learn economics best when taught by knowledgeable teachers using well developed curriculum materials. But, to accommodate expanding state requirements, pertinacious state bureaucracies must increase teacher training and curriculum standards. Introduct","Clark, J. R.; Schug, M. C.; HArrison, A. S.",13,27,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Clark, J. R.","Schug, M. C.","HArrison, A. S.",-x-,-x-,-x-,-x-,-x-,-x-,2,1,10,
4,Journal of Economics and Finance Education,A Spreadsheet Application to Evaluate the Performance of Protective Puts,2009,8,1,29--38,,,,"This paper presents a spreadsheet application for performance evaluation of three put strategies adopted in practice. In contrast to the single-period protective put found in finance textbooks, these strategies roll over short maturity options over an extended period. The spreadsheet application provides the instructor with a pedagogical tool to illustrate and explain the measurement of insurance costs, the asymmetric impact of the options on the return distribution of the stock, the impact of exercise price on downside protection and upside reduction, and the dependence of the return on the put strategy on the stock price path.","Yip, Henry Y K",-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Yip, Henry Y K",-x-,-x-,-x-,-x-,-x-,-x-,-x-,-x-,3,29,38,
4,Journal of economics and finance education,Differences in Student Evaluations from Hybrid and Traditional Courses,2010,9,2,19--28,,,,"Hybrid courses contain online elements in combination with reduced in-class seat time. This study examines differences in student evaluations from hybrid and traditional sections of an introductory course in economic and business statistics. In our hybrid course, face- to-face lectures are replaced with online lectures and class periods are conducted as question-answer and practice sessions. We find strong evidence that students mark down evaluation scores in the hybrid versus traditional format. Markdowns occur across all dimensions of the evaluation instrument.","Asarta, Carlos J; Schmidt, James R",17,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Asarta, Carlos J","Schmidt, James R",-x-,-x-,-x-,-x-,-x-,-x-,-x-,3,19,28,
4,Journal of Economics and Finance Education,Twitter and the Public Choice Course : A Pedagogical Vignette on Political Information Technology,2010,9,2,6--9,,,,"Given the paucity of undergraduate textbooks in public choice, instructors often look for innovative approaches and unique examples when teaching undergraduate courses in public choice economics. This essay offers a pedagogical vignette for undergraduate courses in public choice that deals with the technological development in political information represented by ‰ÛÏtweeting.‰Ûù Twitter offers mobile communications services that some representatives use to boost their stock of political reputation capital. ‰ÛÏShare","Burgess, Cara A; Mixon, Franklin G; Ressler, Rand W",16,35,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Burgess, Cara A","Mixon, Franklin G","Ressler, Rand W",-x-,-x-,-x-,-x-,-x-,-x-,2,6,9,
4,Journal of Economics and Finance Education,Attracting ‰ÛÏOtherwise Bright‰Ûù Women to Economics: An Administrative Strategy for Small to Medium Size Economics Departments,2010,9,1,,,,,"This paper reports on a departmental strategy that targets students in the one-semester introductory economics survey course for non-majors by (1) aggressively marketing the economics degree, and (2) allowing high achieving students to waive the macroeconomic principles requirement for an economics degree. A detailed analysis of 602 student transcripts over a period of 33 years suggests that the waiver policy has not disadvantaged students in subsequent upper- level economics courses. On the contrary, women entering the economics program through the survey course have both significantly improved gender balance and the overall academic performance of economics students.","Cloutier, Norman R; Kaufman, Dennis A",19,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Cloutier, Norman R","Kaufman, Dennis A",-x-,-x-,-x-,-x-,-x-,-x-,-x-,#N/A,0,-x-,
4,Journal of Economics and Finance Education,The Implementation of a Terminal Master ' s Program in Applied Economics,2010,9,2,1--20,,,,"This paper examines the impacts of transforming a traditional master's program into a professionally-oriented, terminal degree program in applied economics. Alumni surveys were conducted before and after the curricular innovation and the results indicate that the change in program provided high quality training that alumni judged to be more relevant to the post-graduate work environment. This case study illustrates that master's programs in economics can benefit by implementing curricular structures that explicitly serve terminal degree- seeking students while, at the same time, provide elements of training that students destined for the Ph.D. are unlikely to receive in a doctoral program.","Allen, S.; Snowden, K.",10,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Allen, S.","Snowden, K.",-x-,-x-,-x-,-x-,-x-,-x-,-x-,2,1,20,
4,Journal of Economics and Finance Education,Advancing the Credit Channel and Credit Rationing in the Undergraduate Curriculum : A Useful Model,2010,9,1,11--19,,,,"This paper introduces a model of the lending decision that accounts for credit rationing behavior as it captures fundamental aspects of the credit channel of monetary policy. The model distinguishes between the credit channel's bank-lending and balance-sheet effects in its representation of how different types of shocks influence lending. It is hoped that the model will facilitate and encourage greater attention in the undergraduate curriculum to the credit channel as well as credit rationing, the significance of both having been accentuated by the recent sub-prime lending crisis and the Fed's expanded responsibilities in the financial markets.","Elwood, S Kirk",-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Elwood, S Kirk",-x-,-x-,-x-,-x-,-x-,-x-,-x-,-x-,3,11,19,
4,Journal of Economics and Finance Education,Using Microsoft Corporation to Demonstrate the Optimal Capital Structure Trade-off Theory,2010,9,2,29,,,file://localhost/Users/christian/Documents/Papers/2010/JOURNAL OF ECONOMICS AND FINANCE EDUCATION/Gardner2010Using Microsoft Corporation to Demonstrate{\_}JOURNAL OF ECONOMICS AND FINANCE EDUCATION92{\_}29.pdf,"In this paper, we apply the trade-off theory of capital structure to Microsoft. We use data for bond ratings, bond risk premiums, and levered CAPM betas to compute the cost of equity and the weighted average cost of capital for Microsoft at different debt levels. This study shows the impact of increasing financial leverage on WACC. As financial leverage increases, the WACC decreases until the optimal debt ratio is reached, after which, the WACC begins to rise. At this debt ratio, the value of Microsoft will be maximized. Our results indicate the optimal debt ratio for Microsoft is 37.5 percent. Introduction","Gardner, J; McGowan Jr, C; Moeller, S",11,26,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Gardner, J","McGowan Jr, C","Moeller, S",-x-,-x-,-x-,-x-,-x-,-x-,#N/A,29,-x-,
4,Journal of Economics and Finance Education,"Brain-Type, Gender, and Student Success in the Principles of Economics",2010,9,1,20--30,,,,"Studies of the impact of gender on student performance in the principles of economics yield ambiguous conclusions. Some studies find that women are less successful than men in the principles of economics, while others conclude that gender is inconsequential. Few, if any, scientific works find women's performance better than men's performance. These ambiguities arise because past studies have not considered the distribution of brain-types by gender. This paper addresses the question of which brain-types are more successful in the principles of economics and whether these brain-types can be associated with a particular gender.","Graddy, Duane B; Yang, Fang",16,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Graddy, Duane B","Yang, Fang",-x-,-x-,-x-,-x-,-x-,-x-,-x-,3,20,30,
